ID,VesselID,Connectivity,Position,Radius,LengthAlongVessel,Elasticity,R1,R2,C,Thickness,Type
924,16,"925,923","-89.23349587897974,-109.91064432249141,-149.21139855394557",4.030000,239.715976,400000.000000,,,,0.657512,0,
925,16,"924,926","-89.73868177495535,-110.35148380545075,-149.24212958845126",4.030000,242.213018,400000.000000,,,,0.657512,0,
926,16,"927,925","-90.24386767093098,-110.79232328841013,-149.27286062295696",4.030000,244.710059,400000.000000,,,,0.657512,0,
927,16,"928,926","-90.74905356690661,-111.23316277136949,-149.30359165746262",4.030000,247.207101,400000.000000,,,,0.657512,0,
928,16,"929,927","-91.25423946288224,-111.67400225432887,-149.3343226919683",4.030000,249.704142,400000.000000,,,,0.657512,0,
929,16,"930,928","-91.75942535885787,-112.11484173728822,-149.365053726474",4.030000,252.201183,400000.000000,,,,0.657512,0,
930,16,"931,929","-92.2646112548335,-112.55568122024758,-149.3957847609797",4.030000,254.698225,400000.000000,,,,0.657512,0,
931,16,"932,930","-92.76841670926316,-112.99755571776583,-149.43125402684345",4.030000,257.195266,400000.000000,,,,0.657512,0,
932,16,"933,931","-93.26323413066972,-113.44616917867015,-149.49757384196974",4.030000,259.692308,400000.000000,,,,0.657512,0,
933,16,"934,932","-93.7580515520763,-113.89478263957449,-149.56389365709603",4.030000,262.189349,400000.000000,,,,0.657512,0,
934,16,"935,933","-94.25286897348283,-114.34339610047878,-149.63021347222232",4.030000,264.686391,400000.000000,,,,0.657512,0,
935,16,"934,936","-94.7476863948894,-114.79200956138311,-149.69653328734861",4.030000,267.183432,400000.000000,,,,0.657512,0,
936,16,"937,935","-95.24250381629595,-115.24062302228742,-149.7628531024749",4.030000,269.680473,400000.000000,,,,0.657512,0,
937,16,"936,938","-95.7373212377025,-115.68923648319173,-149.8291729176012",4.030000,272.177515,400000.000000,,,,0.657512,0,
938,16,"939,937","-96.23213865910905,-116.13784994409606,-149.8954927327275",4.030000,274.674556,400000.000000,,,,0.657512,0,
939,16,"938,940","-96.71650646206491,-116.59125944360136,-149.99529853070058",4.030000,277.171598,400000.000000,,,,0.657512,0,
940,16,"941,939","-97.19801411608275,-117.0459816594299,-150.10426972535595",4.030000,279.668639,400000.000000,,,,0.657512,0,
941,16,"940,942","-97.67952177010056,-117.50070387525842,-150.2132409200113",4.030000,282.165680,400000.000000,,,,0.657512,0,
942,16,"943,941","-98.16102942411838,-117.95542609108695,-150.32221211466666",4.030000,284.662722,400000.000000,,,,0.657512,0,
943,16,"942,944","-98.6425370781362,-118.41014830691547,-150.43118330932202",4.030000,287.159763,400000.000000,,,,0.657512,0,
944,16,"943,945","-99.12404473215402,-118.864870522744,-150.5401545039774",4.030000,289.656805,400000.000000,,,,0.657512,0,
945,16,"944,946","-99.60555238617184,-119.31959273857252,-150.64912569863273",4.030000,292.153846,400000.000000,,,,0.657512,0,
946,16,"945,947","-100.08529903304893,-119.77059448020582,-150.77733790496768",4.030000,294.650888,400000.000000,,,,0.657512,0,
947,16,"946,948","-100.5627766469683,-120.21680244311327,-150.93034188450486",4.030000,297.147929,400000.000000,,,,0.657512,0,
948,16,"947,949","-101.04025426088766,-120.66301040602072,-151.08334586404203",4.030000,299.644970,400000.000000,,,,0.657512,0,
949,16,"948,950","-101.51773187480705,-121.10921836892818,-151.2363498435792",4.030000,302.142012,400000.000000,,,,0.657512,0,
950,16,"949,951","-101.99520948872642,-121.55542633183562,-151.38935382311635",4.030000,304.639053,400000.000000,,,,0.657512,0,
951,16,"950,952","-102.47268710264579,-122.00163429474307,-151.54235780265353",4.030000,307.136095,400000.000000,,,,0.657512,0,
952,16,"951,953","-102.95016471656517,-122.44784225765054,-151.6953617821907",4.030000,309.633136,400000.000000,,,,0.657512,0,
953,16,"952,954","-103.42800946822211,-122.89398663588652,-151.84736339188797",4.030000,312.130178,400000.000000,,,,0.657512,0,
954,16,"953,955","-103.90962115820325,-123.33947861718485,-151.9890803999808",4.030000,314.627219,400000.000000,,,,0.657512,0,
955,16,"954,956","-104.39123284818437,-123.78497059848317,-152.13079740807365",4.030000,317.124260,400000.000000,,,,0.657512,0,
956,16,"955,957","-104.8728445381655,-124.23046257978149,-152.27251441616647",4.030000,319.621302,400000.000000,,,,0.657512,0,
957,16,"956,958","-105.35445622814663,-124.67595456107982,-152.41423142425933",4.030000,322.118343,400000.000000,,,,0.657512,0,
958,16,"957,959","-105.83606791812775,-125.12144654237814,-152.55594843235215",4.030000,324.615385,400000.000000,,,,0.657512,0,
959,16,"958,960","-106.31767960810888,-125.56693852367646,-152.697665440445",4.030000,327.112426,400000.000000,,,,0.657512,0,
960,16,"961,959","-106.79929129809,-126.01243050497477,-152.83938244853783",4.030000,329.609467,400000.000000,,,,0.657512,0,
961,16,"960,962","-107.27614467434614,-126.44106040987874,-153.03498407844262",4.030000,332.106509,400000.000000,,,,0.657512,0,
962,16,"963,961","-107.75133231919655,-126.86378744838102,-153.2494489679024",4.030000,334.603550,400000.000000,,,,0.657512,0,
963,16,"962,964","-108.22651996404694,-127.28651448688328,-153.46391385736217",4.030000,337.100592,400000.000000,,,,0.657512,0,
964,16,"965,963","-108.70170760889737,-127.70924152538556,-153.67837874682195",4.030000,339.597633,400000.000000,,,,0.657512,0,
965,16,"964,966","-109.17689525374776,-128.13196856388782,-153.89284363628173",4.030000,342.094675,400000.000000,,,,0.657512,0,
966,16,"967,965","-109.65208289859815,-128.5546956023901,-154.1073085257415",4.030000,344.591716,400000.000000,,,,0.657512,0,
967,16,"966,968","-110.12727054344856,-128.97742264089237,-154.32177341520128",4.030000,347.088757,400000.000000,,,,0.657512,0,
968,16,"969,967","-110.59811916535124,-129.39206523034005,-154.5583773333493",4.030000,349.585799,400000.000000,,,,0.657512,0,
969,16,"968,970","-111.06225649946464,-129.79420337699565,-154.8292243045283",4.030000,352.082840,400000.000000,,,,0.657512,0,
970,16,"971,969","-111.52639383357803,-130.19634152365128,-155.10007127570734",4.030000,354.579882,400000.000000,,,,0.657512,0,
971,16,"970,972","-111.99053116769143,-130.59847967030692,-155.37091824688636",4.030000,357.076923,400000.000000,,,,0.657512,0,
972,16,"973,971","-112.45466850180482,-131.00061781696255,-155.6417652180654",4.030000,359.573964,400000.000000,,,,0.657512,0,
973,16,"972,974","-112.91880583591823,-131.40275596361818,-155.9126121892444",4.030000,362.071006,400000.000000,,,,0.657512,0,
974,16,"975,973","-113.38294317003162,-131.8048941102738,-156.1834591604234",4.030000,364.568047,400000.000000,,,,0.657512,0,
975,16,"974,976","-113.84642497896753,-132.20706862022305,-156.45531531546254",4.030000,367.065089,400000.000000,,,,0.657512,0,
976,16,"977,975","-114.295822481703,-132.6100244148271,-156.74885432111685",4.030000,369.562130,400000.000000,,,,0.657512,0,
977,16,"978,976","-114.74521998443846,-133.01298020943116,-157.04239332677113",4.030000,372.059172,400000.000000,,,,0.657512,0,
978,16,"977,979","-115.19461748717394,-133.4159360040352,-157.33593233242544",4.030000,374.556213,400000.000000,,,,0.657512,0,
979,16,"980,978","-115.6440149899094,-133.81889179863924,-157.62947133807972",4.030000,377.053254,400000.000000,,,,0.657512,0,
980,16,"979,981","-116.09341249264487,-134.2218475932433,-157.92301034373403",4.030000,379.550296,400000.000000,,,,0.657512,0,
981,16,"982,980","-116.54280999538034,-134.62480338784732,-158.21654934938832",4.030000,382.047337,400000.000000,,,,0.657512,0,
982,16,"981,983","-116.9922074981158,-135.02775918245138,-158.51008835504263",4.030000,384.544379,400000.000000,,,,0.657512,0,
983,16,"984,982","-117.40590530978075,-135.39769963956059,-158.88257292204875",4.030000,387.041420,400000.000000,,,,0.657512,0,
984,16,"983,985","-117.80403049307289,-135.75323841514285,-159.28949447861274",4.030000,389.538462,400000.000000,,,,0.657512,0,
985,16,"986,984","-118.20215567636501,-136.10877719072508,-159.69641603517672",4.030000,392.035503,400000.000000,,,,0.657512,0,
986,16,"985,987","-118.60028085965715,-136.46431596630734,-160.1033375917407",4.030000,394.532544,400000.000000,,,,0.657512,0,
987,16,"988,986","-118.99840604294927,-136.81985474188957,-160.51025914830467",4.030000,397.029586,400000.000000,,,,0.657512,0,
988,16,"987,989","-119.3965312262414,-137.1753935174718,-160.91718070486866",4.030000,399.526627,400000.000000,,,,0.657512,0,
989,16,"990,988","-119.79465640953353,-137.53093229305406,-161.32410226143264",4.030000,402.023669,400000.000000,,,,0.657512,0,
990,16,"991,989","-120.18409483037922,-137.8784354260358,-161.74532769336633",4.030000,404.520710,400000.000000,,,,0.657512,0,
991,16,"992,990","-120.55727393629324,-138.2108979677126,-162.19332618555285",4.030000,407.017751,400000.000000,,,,0.657512,0,
992,16,"993,991","-120.93045304220726,-138.5433605093894,-162.64132467773933",4.030000,409.514793,400000.000000,,,,0.657512,0,
993,16,"994,992","-121.30363214812128,-138.87582305106622,-163.08932316992585",4.030000,412.011834,400000.000000,,,,0.657512,0,
994,16,"995,993","-121.6768112540353,-139.20828559274304,-163.53732166211236",4.030000,414.508876,400000.000000,,,,0.657512,0,
995,16,"996,994","-122.0499903599493,-139.54074813441983,-163.98532015429885",4.030000,417.005917,400000.000000,,,,0.657512,0,
996,16,"997,995","-122.42316946586332,-139.87321067609662,-164.43331864648536",4.030000,419.502959,400000.000000,,,,0.657512,0,
997,16,"996","-122.79634857177734,-140.20567321777344,-164.88131713867188",4.030000,422.000000,400000.000000,132470278.177447,2234329721.822553,0.000000,0.657512,2,
998,17,"999,3831","-35.93170166015625,-84.7494125366211,-167.15188598632812",1.360000,0.000000,800000.000000,,,,0.369028,0,
999,17,"1000,998","-35.33273563059277,-84.0005349868061,-164.70044961625783",1.360000,2.466667,800000.000000,,,,0.369028,0,
1000,17,"999,1001","-34.59353788273991,-83.26423855973762,-162.31723773470839",1.360000,4.933333,800000.000000,,,,0.369028,0,
1001,17,"1002,1000","-32.93270605483731,-82.61062807298217,-160.38241238426448",1.360000,7.400000,800000.000000,,,,0.369028,0,
1002,17,"1001,1003","-31.30378341299931,-81.96837029056502,-158.41840955575435",1.360000,9.866667,800000.000000,,,,0.369028,0,
1003,17,"1004,1002","-29.76949947429563,-81.35978322646294,-156.3678699325003",1.360000,12.333333,800000.000000,,,,0.369028,0,
1004,17,"1005,1003","-28.19339235408626,-80.77189901076845,-154.34438629198766",1.360000,14.800000,800000.000000,,,,0.369028,0,
1005,17,"1004,1006","-26.54670418826623,-80.21895304307708,-152.36656248612087",1.360000,17.266667,800000.000000,,,,0.369028,0,
1006,17,"1007,1005","-24.84823388339732,-79.80237330564313,-150.40478485674726",1.360000,19.733333,800000.000000,,,,0.369028,0,
1007,17,"1006,1008","-23.096365485997943,-79.52641534851924,-148.45955415326125",1.360000,22.200000,800000.000000,,,,0.369028,0,
1008,17,"1007,1009","-21.3277915103003,-79.32174682453969,-146.52152786601437",1.360000,24.666667,800000.000000,,,,0.369028,0,
1009,17,"1008,1010","-19.54863478375958,-79.16223916211433,-144.588065475968",1.360000,27.133333,800000.000000,,,,0.369028,0,
1010,17,"1009,1011","-18.117215048301308,-78.58764435446264,-142.48267119242524",1.360000,29.600000,800000.000000,,,,0.369028,0,
1011,17,"1010,1012","-16.81217754566391,-77.86218943823968,-140.31478963502195",1.360000,32.066667,800000.000000,,,,0.369028,0,
1012,17,"1011,1013","-15.865056507966365,-76.88211407748643,-138.07035474164178",1.360000,34.533333,800000.000000,,,,0.369028,0,
1013,17,"1012,1014","-14.979229306660919,-75.85843450905377,-135.81280995220965",1.360000,37.000000,800000.000000,,,,0.369028,0,
1014,17,"1013,1015","-14.752825712341417,-74.3805194072481,-133.65021999286114",1.360000,39.466667,800000.000000,,,,0.369028,0,
1015,17,"1014,1016","-14.555591355526614,-72.86380339743575,-131.51075271175378",1.360000,41.933333,800000.000000,,,,0.369028,0,
1016,17,"1015,1017","-14.473987489926586,-71.08864199541418,-129.56877923830382",1.360000,44.400000,800000.000000,,,,0.369028,0,
1017,17,"1016,1018","-14.393223123087266,-69.29661622604908,-127.64283681153168",1.360000,46.866667,800000.000000,,,,0.369028,0,
1018,17,"1017,1019","-14.315532227788717,-67.44284867038331,-125.77558531801506",1.360000,49.333333,800000.000000,,,,0.369028,0,
1019,17,"1018,1020","-14.24540629539871,-65.58836199446412,-123.90877940281186",1.360000,51.800000,800000.000000,,,,0.369028,0,
1020,17,"1019,1021","-14.19034167172168,-63.73244360073351,-122.04286060266996",1.360000,54.266667,800000.000000,,,,0.369028,0,
1021,17,"1020,1022","-14.154181346203758,-61.920485116809594,-120.13504632150125",1.360000,56.733333,800000.000000,,,,0.369028,0,
1022,17,"1021,1023","-14.140741811658653,-60.161361385781305,-118.17687849326597",1.360000,59.200000,800000.000000,,,,0.369028,0,
1023,17,"1024,1022","-14.135719043857007,-58.57502405559371,-116.08472585807033",1.360000,61.666667,800000.000000,,,,0.369028,0,
1024,17,"1023,1025","-14.136941297865913,-57.11688973669381,-113.89315998412704",1.360000,64.133333,800000.000000,,,,0.369028,0,
1025,17,"1026,1024","-14.0733125470912,-55.8852541931702,-111.57441053454839",1.360000,66.600000,800000.000000,,,,0.369028,0,
1026,17,"1025,1027","-13.981145824663857,-54.75329043811942,-109.19969338966152",1.360000,69.066667,800000.000000,,,,0.369028,0,
1027,17,"1028,1026","-13.725539177861766,-53.537277602514244,-106.88091911596214",1.360000,71.533333,800000.000000,,,,0.369028,0,
1028,17,"1027,1029","-13.43281265990932,-52.30217585058449,-104.57485038026523",1.360000,74.000000,800000.000000,,,,0.369028,0,
1029,17,"1030,1028","-13.12984310000065,-50.89123888454022,-102.37401839139031",1.360000,76.466667,800000.000000,,,,0.369028,0,
1030,17,"1029,1031","-12.841340550702398,-49.46795279171166,-100.1794386109579",1.360000,78.933333,800000.000000,,,,0.369028,0,
1031,17,"1032,1030","-12.812509638478879,-48.04227077856023,-97.96681172384653",1.360000,81.400000,800000.000000,,,,0.369028,0,
1032,17,"1031,1033","-12.834901106666207,-46.65295960154969,-95.73560160083396",1.360000,83.866667,800000.000000,,,,0.369028,0,
1033,17,"1034,1032","-13.097568338218824,-45.43425803596081,-93.4172205740847",1.360000,86.333333,800000.000000,,,,0.369028,0,
1034,17,"1033,1035","-13.461180494162527,-44.26394783401399,-91.09396173196691",1.360000,88.800000,800000.000000,,,,0.369028,0,
1035,17,"1036,1034","-14.063955448003565,-43.20828840814649,-88.75914617237976",1.360000,91.266667,800000.000000,,,,0.369028,0,
1036,17,"1035,1037","-14.729258677801733,-42.11219084890005,-86.46233826990681",1.360000,93.733333,800000.000000,,,,0.369028,0,
1037,17,"1038,1036","-15.481635627533246,-40.95978118690383,-84.21845791165643",1.360000,96.200000,800000.000000,,,,0.369028,0,
1038,17,"1037,1039","-16.282742702428614,-39.95412252366362,-81.9264077941608",1.360000,98.666667,800000.000000,,,,0.369028,0,
1039,17,"1040,1038","-17.12565372308685,-39.07435663767393,-79.59303445009583",1.360000,101.133333,800000.000000,,,,0.369028,0,
1040,17,"1041,1039","-18.054934860451844,-38.25584963792336,-77.27145382737577",1.360000,103.600000,800000.000000,,,,0.369028,0,
1041,17,"1040,1042","-19.028836653473302,-37.4689902933225,-74.95596557755562",1.360000,106.066667,800000.000000,,,,0.369028,0,
1042,17,"1043,1041","-20.005192003814383,-36.60878841030526,-72.66813661243405",1.360000,108.533333,800000.000000,,,,0.369028,0,
1043,17,"1042,1044","-20.982241407805052,-35.72783964843982,-70.3881318083118",1.360000,111.000000,800000.000000,,,,0.369028,0,
1044,17,"1045,1043","-20.903537694899153,-35.647062802298144,-67.79785123662874",1.360000,113.466667,800000.000000,,,,0.369028,0,
1045,17,"1044,1046","-20.62377095057129,-35.73654283317408,-65.2352567876053",1.360000,115.933333,800000.000000,,,,0.369028,0,
1046,17,"1047,1045","-19.02079719169488,-37.11343350831236,-63.66561817863756",1.360000,118.400000,800000.000000,,,,0.369028,0,
1047,17,"1046,1048","-17.274268283958985,-38.411661063401375,-62.2467948834553",1.360000,120.866667,800000.000000,,,,0.369028,0,
1048,17,"1049,1047","-15.005283973061598,-39.42360162407883,-61.37684967584246",1.360000,123.333333,800000.000000,,,,0.369028,0,
1049,17,"1048,1050","-12.652554744388684,-39.837982872306014,-60.908117469556835",1.360000,125.800000,800000.000000,,,,0.369028,0,
1050,17,"1051,1049","-10.139953617087977,-39.11160305273679,-61.20531453969919",1.360000,128.266667,800000.000000,,,,0.369028,0,
1051,17,"1050,1052","-7.6527379551284405,-38.29448835444787,-61.457979236586894",1.360000,130.733333,800000.000000,,,,0.369028,0,
1052,17,"1053,1051","-5.192076864141802,-37.382460061143036,-61.664060660318455",1.360000,133.200000,800000.000000,,,,0.369028,0,
1053,17,"1054,1052","-2.8421189478689186,-37.33740650620526,-61.005623524603",1.360000,135.666667,800000.000000,,,,0.369028,0,
1054,17,"1055,1053","-0.5633054816594623,-37.8495225278356,-59.79159529910606",1.360000,138.133333,800000.000000,,,,0.369028,0,
1055,17,"1056,1054","0.0022056569285130063,-36.931574540432564,-57.79404762653548",1.360000,140.600000,800000.000000,,,,0.369028,0,
1056,17,"1057,1055","0.023660289841775407,-35.55951193758625,-55.54769456472872",1.360000,143.066667,800000.000000,,,,0.369028,0,
1057,17,"1058,1056","-0.2846862148791306,-33.55894902474331,-53.90015647811273",1.360000,145.533333,800000.000000,,,,0.369028,0,
